ticker,year_a,year_b,chunk_id_a,chunk_id_b,header_a,header_b,standard_label,cot_label,similarity,true_label
SNAP,2020,2021,SNAP_2020_chunk_68,SNAP_2021_chunk_79,"We rely on a variety of statutory and common-law frameworks for the content we provide our users, including the Digital Millennium Copyright Act, the Communications Decency Act, or CDA, and the fair-use doctrine.","We rely on a variety of statutory and common-law frameworks for the content we provide our users, including the Digital Millennium Copyright Act, the Communications Decency Act, or CDA, and the fair-use doctrine.",UNCHANGED,UNCHANGED,0.991,
SNAP,2020,2021,SNAP_2020_chunk_69,SNAP_2021_chunk_80,"We are involved in numerous lawsuits, including putative class-action lawsuits brought by users and investors, some of which may claim statutory damages.","We are involved in numerous lawsuits, including putative class-action lawsuits brought by users and investors, some of which may claim statutory damages.",ESCALATED,ESCALATED,0.9713,
SNAP,2020,2021,SNAP_2020_chunk_70,SNAP_2021_chunk_82,"We have faced, currently face, and will continue to face claims relating to information that is published or made available on Snapchat.","We have faced, currently face, and will continue to face claims relating to information that is published or made available on our products, including Snapchat.",UNCHANGED,ESCALATED,0.9889,
SNAP,2020,2021,SNAP_2020_chunk_71,SNAP_2021_chunk_83,We plan to continue expanding our business operations abroad and translating our products into other languages.,We plan to continue expanding our business operations abroad and translating our products into other languages.,UNCHANGED,UNCHANGED,1.0,
SNAP,2020,2021,SNAP_2020_chunk_72,SNAP_2021_chunk_84,"Reforming the taxation of international businesses has been a priority for politicians, and a wide variety of changes have been proposed or enacted.","Reforming the taxation of international businesses has been a priority for politicians, and a wide variety of changes have been proposed or enacted.",UNCHANGED,UNCHANGED,0.9975,
SNAP,2020,2021,SNAP_2020_chunk_73,SNAP_2021_chunk_85,"In addition, many jurisdictions and intergovernmental organizations have been discussing proposals that may change various aspects of the existing framework under which our tax obligations are determined in many of the countries in which we do business.","In addition, many jurisdictions and intergovernmental organizations have been discussing proposals that may change various aspects of the existing framework under which our tax obligations are determined in many of the jurisdictions in which we do business and in which our users are located.",UNCHANGED,UNCHANGED,0.9975,
SNAP,2020,2021,SNAP_2020_chunk_74,SNAP_2021_chunk_86,"In June 2016, a referendum was passed in the United Kingdom to leave the European Union, commonly referred to as “Brexit.","In June 2016, a referendum was passed in the United Kingdom to leave the European Union, commonly referred to as “Brexit.",UNCHANGED,UNCHANGED,0.9852,
SNAP,2020,2021,SNAP_2020_chunk_75,SNAP_2021_chunk_87,"As part of our business strategy, we have made and intend to make acquisitions to add specialized employees and complementary companies, products, and technologies, as well as investments in other companies in furtherance of our strategic objectives.","As part of our business strategy, we have made and intend to make acquisitions to add specialized employees and complementary companies, products, and technologies, as well as investments in other companies in furtherance of our strategic objectives.",UNCHANGED,UNCHANGED,1.0,
SNAP,2020,2021,SNAP_2020_chunk_76,SNAP_2021_chunk_88,"In addition, it generally takes several months after the closing of an acquisition to finalize the purchase price allocation.","In addition, it generally takes several months after the closing of an acquisition to finalize the purchase price allocation.",UNCHANGED,UNCHANGED,1.0,
SNAP,2020,2021,SNAP_2020_chunk_77,SNAP_2021_chunk_89,Our acquisition and investment strategy may not succeed if we are unable to remain attractive to target companies or expeditiously close transactions.,Our acquisition and investment strategy may not succeed if we are unable to remain attractive to target companies or expeditiously close transactions.,UNCHANGED,UNCHANGED,1.0,
SNAP,2020,2021,SNAP_2020_chunk_78,SNAP_2021_chunk_90,"As our business continues to grow and expand, we may decide to engage in business with some of our partners on an open credit basis.","As our business continues to grow and expand, we have decided to engage in business with some of our partners on an open credit basis.",UNCHANGED,UNCHANGED,0.9948,
SNAP,2020,2021,SNAP_2020_chunk_79,SNAP_2021_chunk_91,"If any of these events occur, our operations may be interrupted and our ability to fund our operations or obligations, as well as our business, could be seriously harmed.","If any of these events occur, our operations may be interrupted and our ability to fund our operations or obligations, as well as our business, could be seriously harmed.",ESCALATED,ESCALATED,0.9791,
SNAP,2020,2021,SNAP_2020_chunk_80,SNAP_2021_chunk_92,"Our income tax obligations are based on our corporate operating structure and third-party and intercompany arrangements, including the manner in which we develop, value, and use our intellectual property and the valuations of our intercompany transactions.","Our income tax obligations are based on our corporate operating structure and third-party and intercompany arrangements, including the manner in which we develop, value, and use our intellectual property and the valuations of our intercompany transactions.",UNCHANGED,ESCALATED,1.0,
SNAP,2020,2021,SNAP_2020_chunk_81,SNAP_2021_chunk_93,"As of December 31, 2019, we had U.","As of December 31, 2020, we had U.",UNCHANGED,UNCHANGED,0.9995,
SNAP,2020,2021,SNAP_2020_chunk_82,SNAP_2021_chunk_94,"Additionally, for net operating loss carryforwards arising in tax years beginning after December 31, 2017, the Tax Act limits a taxpayer’s ability to utilize such carryforwards to 80% of taxable income.","In the United States, net operating loss carryforwards arising in tax years beginning after December 31, 2017 can be carried forward indefinitely, but use of such carryforwards is limited to 80% of taxable income.",UNCHANGED,ESCALATED,0.9876,
SNAP,2020,2021,SNAP_2020_chunk_83,SNAP_2021_chunk_95,"Under U.S. generally accepted accounting principles, or GAAP, we review our intangible assets for impairment when events","Under U.S. generally accepted accounting principles, or GAAP, we review our intangible assets for impairment when events",UNCHANGED,UNCHANGED,0.9975,
SNAP,2020,2021,SNAP_2020_chunk_84,SNAP_2021_chunk_96,"We have incurred net losses and negative cash flow from operations for all prior periods, and we may not achieve or maintain profitability.","We have incurred net losses and negative cash flow from operations for all prior periods, and we may not achieve or maintain profitability.",UNCHANGED,UNCHANGED,0.962,
SNAP,2020,2021,SNAP_2020_chunk_85,SNAP_2021_chunk_98,We do not have manufacturing capabilities and depend on contract manufacturers.,We do not have manufacturing capabilities and depend on contract manufacturers.,UNCHANGED,UNCHANGED,1.0,
SNAP,2020,2021,SNAP_2020_chunk_86,SNAP_2021_chunk_99,"We have limited manufacturing experience for our only physical product, Spectacles, and we do not have any internal manufacturing capabilities.","We have limited manufacturing experience for our only physical product, Spectacles, and we do not have any internal manufacturing capabilities.",ESCALATED,ESCALATED,0.9981,
SNAP,2020,2021,SNAP_2020_chunk_87,SNAP_2021_chunk_100,"We rely on third-party component suppliers to provide some of the functionalities needed to operate and use our products, such as Spectacles.","We rely on third-party component suppliers to provide some of the functionalities needed to operate and use our products, such as Spectacles.",UNCHANGED,UNCHANGED,0.9998,
SNAP,2020,2021,SNAP_2020_chunk_88,SNAP_2021_chunk_101,The FDA and other state and foreign regulatory agencies regulate Spectacles.,The FDA and other state and foreign regulatory agencies regulate Spectacles.,UNCHANGED,UNCHANGED,0.9949,
SNAP,2020,2021,SNAP_2020_chunk_89,SNAP_2021_chunk_102,"We have been and may in the future be exposed to inventory risks related to Spectacles as a result of rapid changes in product cycles and pricing, defective merchandise, changes in consumer demand and consumer spending patterns, changes in consumer tastes with respect to our products, and other fact","consumer tastes with respect to our products, and other factors.",UNCHANGED,UNCHANGED,0.9357,
SNAP,2020,2021,SNAP_2020_chunk_90,SNAP_2021_chunk_103,"Class A common stockholders have no voting rights, unless required by Delaware law.","Class A common stockholders have no voting rights, unless required by Delaware law.",UNCHANGED,UNCHANGED,0.9993,
SNAP,2020,2021,SNAP_2020_chunk_91,SNAP_2021_chunk_104,"Although other U.S.-based companies have publicly traded classes of non-voting stock, to our knowledge, we were the firs","Although other U.S.-based companies have publicly traded classes of non-voting stock, to our knowledge, we were the firs",UNCHANGED,UNCHANGED,0.9983,
SNAP,2020,2021,SNAP_2020_chunk_92,SNAP_2021_chunk_105,"Because our Class A common stock is non-voting, significant holders of our common stock are exempt from the obligation to file reports under Sections 13(d), 13(g), and 16 of the Exchange Act.","Because our Class A common stock is non-voting, significant holders of our common stock are exempt from the obligation to file reports under Sections 13(d), 13(g), and 16 of the Exchange Act.",UNCHANGED,UNCHANGED,0.9937,
SNAP,2020,2021,SNAP_2020_chunk_93,SNAP_2021_chunk_107,"Since our Class A common stock is our only class of stock registered under Section 12 of the Exchange Act and that class is non-voting, we are not required to file proxy statements or information statements under Section 14 of the Exchange Act, unless a vote of the Class A common stock is required b",remedies under Section 14 of the Exchange Act for inadequate or misleading information in proxy statements may not be available to holders of our Class A common stock.,UNCHANGED,ESCALATED,0.9888,
SNAP,2020,2021,SNAP_2020_chunk_94,SNAP_2021_chunk_108,The trading price of our Class A common stock has been and is likely to continue to be volatile.,The trading price of our Class A common stock has been and is likely to continue to be volatile.,UNCHANGED,UNCHANGED,0.9933,
SNAP,2020,2021,SNAP_2020_chunk_95,SNAP_2021_chunk_109,"In addition, extreme price and volume fluctuations in the stock markets have affected and continue to affect many technology companies’ stock prices, including us.","In addition, extreme price and volume fluctuations in the stock markets have affected and continue to affect many technology companies’ stock prices, including us.",ESCALATED,ESCALATED,0.9937,
SNAP,2020,2021,SNAP_2020_chunk_96,SNAP_2021_chunk_110,The conversion of some or all of the Convertible Notes may dilute the ownership interests of our stockholders.,The conversion of some or all of the Convertible Notes may dilute the ownership interests of our stockholders.,UNCHANGED,UNCHANGED,1.0,
SNAP,2020,2021,SNAP_2020_chunk_97,SNAP_2021_chunk_111,"We and our subsidiaries may incur substantial additional debt in the future, subject to the restrictions contained in our current and future debt instruments.","We and our subsidiaries may incur substantial additional debt in the future, subject to the restrictions contained in our current and future debt instruments.",UNCHANGED,UNCHANGED,0.9992,
SNAP,2020,2021,SNAP_2020_chunk_98,SNAP_2021_chunk_112,"In the event the conditions for optional conversion of the Convertible Notes by holders are met before the close of business on the business day immediately preceding May 1, 2026, holders of the Convertible Notes will be entitled to convert the Convertible Notes at any time during specified periods ",Our Convertible Notes are convertible at the option of the holder.,UNCHANGED,UNCHANGED,0.9844,
SNAP,2020,2021,SNAP_2020_chunk_99,SNAP_2021_chunk_113,"In connection with the issuance of the Convertible Notes, we entered into certain hedging positions with certain financial institutions.","In connection with the issuance of the Convertible Notes, we entered into certain hedging positions with certain financial institutions.",UNCHANGED,UNCHANGED,1.0,
SNAP,2020,2021,SNAP_2020_chunk_100,SNAP_2021_chunk_114,The counterparties to these hedging positions or their respective affiliates may modify their hedge positions by entering into or unwinding various derivatives with respect to our Class A common stock or purchasing or selling our Class A common stock in secondary market transactions prior to the mat,The counterparties to these hedging positions or their respective affiliates may modify their hedge positions by entering into or unwinding various derivatives with respect to our Class A common stock or purchasing or selling our Class A common stock in secondary market transactions prior to the mat,UNCHANGED,UNCHANGED,1.0,
SNAP,2020,2021,SNAP_2020_chunk_101,SNAP_2021_chunk_115,"Our certificate of incorporation and bylaws contain provisions that could depress the trading price of our Class A common stock by acting to discourage, delay, or prevent a change of control of our company or changes in our management that the stockholders of our company may deem advantageous.","Our certificate of incorporation and bylaws contain provisions that could depress the trading price of our Class A common stock by acting to discourage, delay, or prevent a change of control of our company or changes in our management that the stockholders of our company may deem advantageous.",UNCHANGED,UNCHANGED,1.0,
SNAP,2020,2021,SNAP_2020_chunk_102,SNAP_2021_chunk_116,our certificate of incorporation provides for a tri-class capital structure.,our certificate of incorporation provides for a tri-class capital structure.,UNCHANGED,UNCHANGED,0.9968,
SNAP,2020,2021,SNAP_2020_chunk_103,SNAP_2021_chunk_117,"our board of directors may issue, without stockholder approval, shares of undesignated preferred stock.","our board of directors may issue, without stockholder approval, shares of undesignated preferred stock.",UNCHANGED,UNCHANGED,1.0,
SNAP,2020,2021,SNAP_2020_chunk_104,SNAP_2021_chunk_118,"Any provision of our certificate of incorporation, bylaws, or Delaware law that has the effect of delaying or deterring a change in control could limit the opportunity for our stockholders to receive a premium for their shares of our common stock, and could also affect the price that some investors ","Any provision of our certificate of incorporation, bylaws, or Delaware law that has the effect of delaying or deterring a change in control could limit the opportunity for our stockholders to receive a premium for their shares of our common stock, and could also affect the price that some investors ",UNCHANGED,UNCHANGED,1.0,
SNAP,2020,2021,SNAP_2020_chunk_105,SNAP_2021_chunk_119,"Furthermore, certain provisions in the Indenture governing our Convertible Notes may make it more difficult or expensive for a third party to acquire us.","Furthermore, certain provisions in the Indentures governing our Convertible Notes may make it more difficult or expensive for a third party to acquire us.",UNCHANGED,UNCHANGED,0.9983,
SNAP,2020,2021,SNAP_2020_chunk_106,SNAP_2021_chunk_120,"If our existing stockholders, including employees and service providers who obtain equity, sell, or indicate an intention to sell, substantial amounts of our Class A common stock in the public market, the trading price of our Class A common stock could decline.","If our existing stockholders, including employees and service providers who obtain equity, sell, or indicate an intention to sell, substantial amounts of our Class A common stock in the public market, the trading price of our Class A common stock could decline.",UNCHANGED,UNCHANGED,0.9976,
SNAP,2020,2021,SNAP_2020_chunk_107,SNAP_2021_chunk_121,"If securities or industry analysts either do not publish research about us, or publish inaccurate or unfavorable research about us, our business, or our market, or if they change their recommendations regarding our common stock adversely, the trading price or trading volume of our Class A common sto","If securities or industry analysts either do not publish research about us, or publish inaccurate or unfavorable research about us, our business, or our market, or if they change their recommendations regarding our common stock adversely, the trading price or trading volume of our Class A common sto",UNCHANGED,UNCHANGED,1.0,
SNAP,2020,2021,SNAP_2020_chunk_108,SNAP_2021_chunk_122,"The trading market for our Class A common stock is influenced in part by the research and reports that securities or industry analysts may publish about us, our business, our market, or our competitors.","The trading market for our Class A common stock is influenced in part by the research and reports that securities or industry analysts may publish about us, our business, our market, or our competitors.",UNCHANGED,UNCHANGED,1.0,
SNAP,2020,2021,SNAP_2020_chunk_109,SNAP_2021_chunk_123,We have never declared or paid cash dividends on our capital stock.,We have never declared or paid cash dividends on our capital stock.,UNCHANGED,UNCHANGED,1.0,
SNAP,2020,2021,SNAP_2020_chunk_110,SNAP_2021_chunk_124,"We are required to maintain internal control over financial reporting, perform system and process evaluation and testing of those internal controls to allow management to report on their effectiveness, report any material weaknesses in such internal controls, and obtain an opinion from our independe","We are required to maintain internal control over financial reporting, perform system and process evaluation and testing of those internal controls to allow management to report on their effectiveness, report any material weaknesses in such internal controls, and obtain an opinion from our independe",UNCHANGED,UNCHANGED,1.0,
SNAP,2020,2021,SNAP_2020_chunk_111,SNAP_2021_chunk_125,"We are subject to the reporting requirements of the Exchange Act, the Sarbanes-Oxley Act, the Dodd-Frank Act, the listing requirements of the NYSE, and other applicable securities rules and regulations.","We are subject to the reporting requirements of the Exchange Act, the Sarbanes-Oxley Act, the Dodd-Frank Act, the listing requirements of the NYSE, and other applicable securities rules and regulations.",UNCHANGED,UNCHANGED,1.0,
SNAP,2020,2021,SNAP_2020_chunk_112,SNAP_2021_chunk_126,"By complying with public disclosure requirements, our business and financial condition are more visible, which we believe may result in increased threatened or actual litigation, including by competitors and other third parties.","By complying with public disclosure requirements, our business and financial condition are more visible, which we believe may result in increased threatened or actual litigation, including by competitors and other third parties.",UNCHANGED,ESCALATED,0.9899,
SNAP,2020,2021,SNAP_2020_chunk_113,SNAP_2021_chunk_127,"Our certificate of incorporation provides that the Court of Chancery of the State of Delaware and the federal district courts of the United States of America will be the exclusive forums for substantially all disputes between us and our stockholders, which could limit our stockholders’ ability to ob","Our certificate of incorporation provides that the Court of Chancery of the State of Delaware and the federal district courts of the United States of America will be the exclusive forums for substantially all disputes between us and our stockholders, which could limit our stockholders’ ability to ob",UNCHANGED,UNCHANGED,1.0,
SNAP,2020,2021,SNAP_2020_chunk_114,SNAP_2021_chunk_129,"This exclusive-forum provision, if permitted by applicable law, may limit a stockholder’s ability to bring a claim in a judicial forum that it finds favorable for disputes with us or our directors, officers, or other employees, which may discourage lawsuits against us and our directors, officers, an","These exclusive forum provisions may limit a stockholder’s ability to bring an action in a judicial forum that it finds favorable for disputes with us or our directors, officers, or other employees, which may discourage lawsuits against us and our directors, officers, and other employees.",ESCALATED,ESCALATED,0.9672,
SNAP,2020,2021,SNAP_2020_chunk_115,SNAP_2021_chunk_127,Our certificate of incorporation further provides that the federal district courts of the United States of America will be the exclusive forum for resolving any complaint asserting a cause of action arising under the Securities Act.,"Our certificate of incorporation provides that the Court of Chancery of the State of Delaware and the federal district courts of the United States of America will be the exclusive forums for substantially all disputes between us and our stockholders, which could limit our stockholders’ ability to ob",ESCALATED,DE-ESCALATED,0.9406,
SNAP,2020,2021,,SNAP_2021_chunk_13,,"advertisements to users or demonstrate the value of our advertisements to advertisers, any of which could reduce the demand and pricing for our advertising products and seriously harm our business.",NEW,NEW,,
SNAP,2020,2021,,SNAP_2021_chunk_18,,"The ongoing global COVID-19 pandemic has adversely impacted, and may continue to adversely impact, many aspects of our business.",NEW,NEW,,
SNAP,2020,2021,,SNAP_2021_chunk_19,,"In response to the COVID-19 pandemic, many state, local, and foreign governments have put in place, and others in the future may put in place, quarantines, executive actions, shelter-in-place orders, physical distancing requirements, and similar government orders and restrictions in order to control",NEW,NEW,,
SNAP,2020,2021,,SNAP_2021_chunk_20,,"of our operations can be performed remotely, there is no guarantee that we will be as effective while working remotely because our team is dispersed, many employees may have additional personal needs to attend to (such as looking after children as a result of school closures or family who become sic",NEW,NEW,,
SNAP,2020,2021,,SNAP_2021_chunk_21,,"As a result of the COVID-19 pandemic, our partners who provide content or services to us may experience delays or interruptions in their ability to create content or provide services, if they are able to do so at all.",NEW,NEW,,
SNAP,2020,2021,,SNAP_2021_chunk_22,,"The effects of the COVID-19 pandemic on user engagement or growth are highly uncertain, and may lead to unpredictable results in the short term and long term, including shorter-term increases in user engagement or growth that may not be indicative of longer-term trends.",NEW,NEW,,
SNAP,2020,2021,,SNAP_2021_chunk_23,,"The global impact of COVID-19 has and continues to rapidly evolve, and we will continue to monitor the situation closely.",NEW,NEW,,
SNAP,2020,2021,,SNAP_2021_chunk_29,,"Certain acquisitions by our competitors may result in reduced functionality of our products and services, provide our competitors with valuable insight into the performance of our and our partner s’ businesses, and provide our competitors with a pipeline of future acquisitions to maintain a dominant",NEW,NEW,,
SNAP,2020,2021,,SNAP_2021_chunk_32,,"for any reason, it is unlikely that the other co-founder would be able to fulfill all of the responsibilities of the departing co-founder nor is it likely that we would be able to immediately find a suitable replacement.",NEW,NEW,,
SNAP,2020,2021,,SNAP_2021_chunk_46,,"regulations, and executive actions regarding privacy, data protection, content, and other matters.",NEW,NEW,,
SNAP,2020,2021,,SNAP_2021_chunk_57,,"In 2020, we began work on the implementation of a new enterprise financial planning and reporting system.",NEW,NEW,,
SNAP,2020,2021,,SNAP_2021_chunk_59,,advertisements to ensure our users’ satisfaction in the product.,NEW,NEW,,
SNAP,2020,2021,,SNAP_2021_chunk_68,,These issues may eventually lead to layoffs of employees in these markets and may harm our ability to grow our business in these markets.,NEW,NEW,,
SNAP,2020,2021,,SNAP_2021_chunk_70,,"case of equity securities, highly dilutive to our stockholders.",NEW,NEW,,
SNAP,2020,2021,,SNAP_2021_chunk_81,,"employees. We may also receive unfavorable preliminary, interim, or final rulings in the course of litigation. For examp",NEW,NEW,,
SNAP,2020,2021,,SNAP_2021_chunk_97,,"we raise additional funds through the issuance of equity, equity-linked, or debt securities, those securities may have rights, preferences, or privileges senior to the rights of our Class A common stock, and our existing stockholders may experience dilution.",NEW,NEW,,
SNAP,2020,2021,,SNAP_2021_chunk_106,,"Since our Class A common stock is our only class of stock registered under Section 12 of the Exchange Act and that class is non-voting, we are not required to file proxy statements or information statements under Section 14 of the Exchange Act, unless a vote of the Class A common stock is required b",NEW,NEW,,
SNAP,2020,2021,,SNAP_2021_chunk_128,,This provision would not apply to actions brought to enforce a duty or liability created by the Exchange Act or any other claim for which the federal courts have exclusive jurisdiction.,NEW,NEW,,
SNAP,2021,2022,SNAP_2021_chunk_00,SNAP_2022_chunk_00,"You should carefully consider the risks and uncertainties described below, together with all the other information in this Annual Report on Form 10-K, including “Management’s Discussion and Analysis of Financial Condition and Results of Operations” and the consolidated financial statements and the r","You should carefully consider the risks and uncertainties described below, together with all the other information in this Annual Report on Form 10-K, including “Management’s Discussion and Analysis of Financial Condition and Results of Operations” and the consolidated financial statements and the r",UNCHANGED,UNCHANGED,0.9966,
SNAP,2021,2022,SNAP_2021_chunk_01,SNAP_2022_chunk_01,"Our ecosystem of users, advertisers, and partners depends on the engagement of our user base.","Our ecosystem of users, advertisers, and partners depends on the engagement of our user base.",UNCHANGED,UNCHANGED,1.0,
SNAP,2021,2022,SNAP_2021_chunk_02,SNAP_2022_chunk_02,"We had 265 million DAUs on average in the quarter ended December 31, 2020.","We had 319 million DAUs on average in the quarter ended December 31, 2021.",ESCALATED,UNCHANGED,0.9959,
SNAP,2021,2022,SNAP_2021_chunk_03,SNAP_2022_chunk_03,"Snapchat is free and easy to join, the barrier to entry for new entrants in our business is low, and the switching costs to another platform are also low.","Snapchat is free and easy to join, the barrier to entry for new entrants in our business is low, and the switching costs to another platform are also low.",UNCHANGED,UNCHANGED,0.9996,
SNAP,2021,2022,SNAP_2021_chunk_04,SNAP_2022_chunk_04,"Because Snapchat is used primarily on mobile devices, the application must remain interoperable with popular mobile operating systems, primarily Android and iOS, application stores, and related hardware, including mobile-device cameras.","Because Snapchat is used primarily on mobile devices, the application must remain interoperable with popular mobile operating systems, primarily Android and iOS, application stores, and related hardware, including mobile-device cameras.",UNCHANGED,UNCHANGED,0.9993,
SNAP,2021,2022,SNAP_2021_chunk_05,SNAP_2022_chunk_05,"Moreover, our products require high-bandwidth data capabilities.","Moreover, our products require high-bandwidth data capabilities.",UNCHANGED,UNCHANGED,1.0,
SNAP,2021,2022,SNAP_2021_chunk_06,SNAP_2022_chunk_06,"For example, in January 2018, the Federal Communications Commission, or FCC, issued an order that repealed the “open internet rules,” which prohibit mobile providers in the United States from impeding access to most content, or otherwise unfairly discriminating against content providers like us and ","For example, in January 2018, the Federal Communications Commission, or FCC, issued an order that repealed the “open internet rules,” which prohibit mobile providers in the United States from impeding access to most content, or otherwise unfairly discriminating against content providers like us and ",UNCHANGED,UNCHANGED,0.9971,
SNAP,2021,2022,SNAP_2021_chunk_07,SNAP_2022_chunk_07,"We may not successfully cultivate relationships with key industry participants or develop products that operate effectively with these technologies, systems, networks, regulations, or standards.","We may not successfully cultivate relationships with key industry participants or develop products that operate effectively with these technologies, systems, networks, regulations, or standards.",UNCHANGED,UNCHANGED,1.0,
SNAP,2021,2022,SNAP_2021_chunk_08,SNAP_2022_chunk_08,"Google and Amazon provide distributed computing infrastructure platforms for business operations, or what is commonly referred to as a “cloud” computing service.","Google and Amazon provide distributed computing infrastructure platforms for business operations, or what is commonly referred to as a “cloud” computing service.",UNCHANGED,ESCALATED,0.9965,
SNAP,2021,2022,SNAP_2021_chunk_09,SNAP_2022_chunk_09,"Google and Amazon each has broad discretion to change and interpret its terms of service and other policies with respect to us, and those actions may be unfavorable to us.","Google and Amazon each has broad discretion to change and interpret its terms of service and other policies with respect to us, and those actions may be unfavorable to us.",UNCHANGED,UNCHANGED,1.0,
SNAP,2021,2022,SNAP_2021_chunk_10,SNAP_2022_chunk_10,"Substantially all of our revenue is generated from third parties advertising on Snapchat, a trend that we expect to continue.",Substantially all of our revenue is generated from third parties advertising on Snapchat.,ESCALATED,UNCHANGED,0.9971,
SNAP,2021,2022,SNAP_2021_chunk_11,SNAP_2022_chunk_11,We are still early in developing our advertising business.,We are still early in developing our advertising business.,UNCHANGED,UNCHANGED,0.975,
SNAP,2021,2022,SNAP_2021_chunk_12,SNAP_2022_chunk_12,"Moreover, we rely heavily on our ability to collect and disclose data and metrics to and for our advertisers to attract new advertisers and retain existing advertisers.","Moreover, we rely heavily on our ability to collect and disclose data and metrics to our advertisers so we can attract new advertisers and retain existing advertisers.",ESCALATED,ESCALATED,0.977,
SNAP,2021,2022,SNAP_2021_chunk_13,SNAP_2022_chunk_13,"advertisements to users or demonstrate the value of our advertisements to advertisers, any of which could reduce the demand and pricing for our advertising products and seriously harm our business.","Furthermore, in April 2021 Apple issued an iOS update that imposes heightened restrictions on our access and use of user data.",ESCALATED,UNCHANGED,0.9266,
SNAP,2021,2022,SNAP_2021_chunk_14,SNAP_2022_chunk_14,"Our two co-founders, Evan Spiegel and Robert Murphy, own or control voting shares of our capital stock that represent approximately 99% of the voting power of our outstanding capital stock as of December 31, 2020, and Mr.","Our two co-founders, Evan Spiegel and Robert Murphy, control over 99% of the voting power of our outstanding capital stock as of December 31, 2021, and Mr.",UNCHANGED,UNCHANGED,0.9856,
SNAP,2021,2022,SNAP_2021_chunk_15,SNAP_2022_chunk_15,"If Mr. Spiegel’s or Mr. Murphy’s employment with us is terminated, they will continue to have the ability to exercise th","If Mr. Spiegel’s or Mr. Murphy’s employment with us is terminated, they will continue to have the ability to exercise th",UNCHANGED,UNCHANGED,1.0,
SNAP,2021,2022,SNAP_2021_chunk_16,SNAP_2022_chunk_16,"In addition, in October 2016, we issued a dividend of one share of non-voting Class A common stock to all our equity holders, which will prolong our co-founders’ voting control because our co-founders are able to liquidate their holdings of non-voting Class A common stock without diminishing their v","In addition, in October 2016, we issued a dividend of one share of non-voting Class A common stock to all our equity holders, which will prolong our co-founders’ voting control because our co-founders are able to liquidate their holdings of non-voting Class A common stock without diminishing their v",ESCALATED,UNCHANGED,1.0,
SNAP,2021,2022,SNAP_2021_chunk_17,SNAP_2022_chunk_17,"As our Chief Executive Officer, Mr.","As our Chief Executive Officer, Mr.",UNCHANGED,UNCHANGED,1.0,
SNAP,2021,2022,SNAP_2021_chunk_18,SNAP_2022_chunk_18,"The ongoing global COVID-19 pandemic has adversely impacted, and may continue to adversely impact, many aspects of our business.","The ongoing global COVID-19 pandemic adversely impacted, and may continue to adversely impact, many aspects of our business.",ESCALATED,UNCHANGED,0.9881,
SNAP,2021,2022,SNAP_2021_chunk_19,SNAP_2022_chunk_19,"In response to the COVID-19 pandemic, many state, local, and foreign governments have put in place, and others in the future may put in place, quarantines, executive actions, shelter-in-place orders, physical distancing requirements, and similar government orders and restrictions in order to control","In response to the COVID-19 pandemic, many federal, state, local, and foreign governments put in place, and others in the future may put in place, quarantines, executive actions, shelter-in-place orders, physical distancing requirements, and similar government orders and restrictions in order to con",UNCHANGED,UNCHANGED,0.965,
SNAP,2021,2022,SNAP_2021_chunk_20,SNAP_2022_chunk_20,"of our operations can be performed remotely, there is no guarantee that we will be as effective while working remotely because our team is dispersed, many employees may have additional personal needs to attend to (such as looking after children as a result of school closures or family who become sic","that such orders or restrictions could occur, continue, or be reimplemented, have resulted in business closures, work stoppages, slowdowns and delays, work-from-home policies, travel restrictions, and cancellation or postponement of events, among other effects that could negatively impact productivi",ESCALATED,UNCHANGED,0.9657,
SNAP,2021,2022,SNAP_2021_chunk_21,SNAP_2022_chunk_21,"As a result of the COVID-19 pandemic, our partners who provide content or services to us may experience delays or interruptions in their ability to create content or provide services, if they are able to do so at all.","As a result of the COVID-19 pandemic, our partners and community who provide content or services to us may experience delays or interruptions in their ability to create content or provide services, if they are able to do so at all.",ESCALATED,ESCALATED,0.9972,
SNAP,2021,2022,SNAP_2021_chunk_22,SNAP_2022_chunk_22,"The effects of the COVID-19 pandemic on user engagement or growth are highly uncertain, and may lead to unpredictable results in the short term and long term, including shorter-term increases in user engagement or growth that may not be indicative of longer-term trends.","The effects of the COVID-19 pandemic on user engagement or growth are highly uncertain, and may lead to unpredictable results in the short term and long term, including shorter-term increases in user engagement or growth that may not be indicative of longer-term trends.",ESCALATED,ESCALATED,0.9998,
SNAP,2021,2022,SNAP_2021_chunk_23,SNAP_2022_chunk_23,"The global impact of COVID-19 has and continues to rapidly evolve, and we will continue to monitor the situation closely.","The global impact of COVID-19 has and continues to rapidly evolve, and we will continue to monitor the situation closely.",ESCALATED,UNCHANGED,0.9705,
SNAP,2021,2022,SNAP_2021_chunk_24,SNAP_2022_chunk_24,"Our ability to engage, retain, and increase our user base and to increase our revenue will depend heavily on our ability to successfully create new products, both independently and together with third parties.","Our ability to engage, retain, and increase our user base and to increase our revenue will depend heavily on our ability to successfully create new products, both independently and together with third parties.",UNCHANGED,ESCALATED,0.9938,
SNAP,2021,2022,SNAP_2021_chunk_25,SNAP_2022_chunk_26,"Because our products created new ways of communicating, they have often required users to learn new behaviors to use our products, or to use our products repeatedly to receive the most benefit.","Because our products created new ways of communicating, they have often required users to learn new behaviors to use our products, or to use our products repeatedly to receive the most benefit.",UNCHANGED,ESCALATED,0.9974,
